Das Gute an dem Abisolierwerkzeug ist, dass es sich automatisch an den Durchmesser des Kabels anpasst.	102
Hab dich!	9
Manchmal hat Niko epileptische Anfälle.	39
Albert ist ein genialer Erfinder.	33
Die Alternative ist günstiger.	30
Wo kämen wir denn da hin?	25
Komm schon, Charlie, du kannst das!	35
Eine kleine Unachtsamkeit reicht bereits, und alles ist zunichte.	65
Langfristig brauchen wir sowieso einen Weltraumaufzug.	54
Man muss nicht immer erreichbar sein.	37
Bernhard macht heute Dienst nach Vorschrift.	44
In den letzten Wochen hat es sehr wenig geregnet.	49
Zu den Aufgaben eines Trainers gehört auch, der Mannschaft Disziplin beizubringen.	82
Das muss an die Öffentlichkeit!	31
Da muss man höllisch aufpassen.	31
Kerstin besuchte ein Online-Vergleichsportal, um eine geeignete Unterkunft zu finden.	85
Ihr könnt trinken bis zum Abwinken.	35
Von so einem Dreikäsehoch lasse ich mir nichts sagen.	53
Wenn mein Opa die Wände streicht, stellt er immer sein altes Radio auf und hört NDR neunzig Komma drei.	103
Magnesium brennt auch unter Wasser.	35
Ich muss gar nichts.	20
Das Ticket nach Solingen war zu teuer	37
Bei Löwenzahn wurde gezeigt, wie man aus einem Schuhkarton eine Lochkamera baut.	80
Aus dem Weg!	12
Mach's gut.	11
Um eine Infektion mit Salmonellen auszuschließen, sollte man Eier zehn Minuten lang kochen lassen.	98
Damit ein Funke überspringt, sind über tausend Volt nötig.	58
Ich schließe mich euch an.	26
Genau!	6
Zur Route hinzufügen.	21
Es gab keinen Druck, alte Gebäude abzureißen und durch neue zu ersetzen.	72
Was ist denn alles im Museum ausgestellt?	41
Jeder muss für sich selbst den richtigen Moment finden.	55
Im Urlaub hat Ute Farbe bekommen.	33
Wir müssen intubieren, meinte der Notfallsanitäter zu seiner Kollegin.	70
Kommen wir von diesem Kasperkram jetzt mal zu den wichtigen Dingen.	67
Die Rotation von Gradientenfeldern beträgt stets null.	54
Wann wird er endlich erwachsen?	31
Manche Wissenschaftler glauben, dass der Ursprung dieses Signals ein Neutronenstern ist.	88
Was sollen die Nachbarn von uns denken?	39
Der Boss war bereits vorgewarnt.	32
Die fünf großen Städte der Vereinigten Arabischen Emirate sind Abu Dhabi, Dubai, Schardscha, Adschman und Al-Ain.	113
Die Ärmste!	11
Ist Wiesbaden hier in der Nähe?	31
Und wir nehmen's ganz genau: Auch nicht seine Nebenfrau.	56
Es ist ein riesiges Gewimmel, das sich bis zum Horizont erstreckt.	66
Das Tauziehen ist zu einem festen Ritual beim Sommerfest geworden.	66
Noch dazu sind die Videos voll mit Schleichwerbung.	51
Wer nach Rheinland-Pfalz zieht, ist selbst schuld, wenn er den Straßenkarneval aushalten muss.	94
Die Felgen kann man noch mal aufarbeiten.	41
Astana ist die Hauptstadt von Kasachstan.	41
Da muss man sich nichts vormachen.	34
Der Zaubertrank macht dich für fünfzehn Sekunden unbesiegbar.	61
Das Lätzchen ist ja komplett vollgesabbert.	43
Geht nicht, das ist eine Einbahnstraße.	39
Geh in die Ecke und schäme dich.	32
Doch wie sich gerade zeigt, ist das Thema aktueller denn je.	60
Das ist ja wieder mal typisch.	30
Ich will Lebensmittel einkaufen.	32
Man munkelt, dass er eine Hanfplantage in der Garage betreibt.	62
Jennifer nahm Platz und schlug die Oberschenkel übereinander.	61
Gegen das Bollwerk der argentinischen Abwehr ist kein Durchkommen.	66
Wer nichts weiß, muss alles glauben.	36
Die ICE-Verbindung zwischen Köln und Frankfurt am Main ist die wohl schnellste Deutschlands.	92
Haben wir noch Joghurt?	23
Gibt es eine Direktverbindung zwischen Wuppertal und Landshut?	62
Die Scharfschützen sind in Position.	36
Nur Pfosten, aber das Spiel war ohnehin schon abgepfiffen.	58
Nimmst du mich mit auf deine Probefahrt?	40
Wahrscheinlich noch ein Überbleibsel aus dem Ersten Weltkrieg.	62
In den ersten Jahren bestand die Brücke aus Holz.	49
Der Kapuzenpulli schien etwas zu klein zu sein.	47
Geht ihr Heiligabend in die Kirche?	35
Der Ofen sollte eine Umluftfunktion haben.	42
Wir sprechen hier von Ganzzahlarithmetik.	41
Wahrscheinlich ist der Anlasser kaputt.	39
Als die Stadtmauern errichtet wurden, hieß es, dass sie unbezwingbar seien.	75
Ich habe aber keine Lust auf langwierige Update-Orgien und Systemabstürze.	74
Bastian geht zum Amboss und hämmert auf ein Metallteil ein.	59
Es tut mir leid.	16
Der kürzeste Weg zwischen zwei Punkten ist eine Gerade.	55
Was würde Jesus tun?	20
Meine Nachbarn sind derzeit im Harz.	36
Wäre das eine geeignete Kodierung oder eher nicht?	50
Der Beschluss wurde mit einer Gegenstimme angenommen.	53
Die Havarie wird ein juristisches Nachspiel haben.	50
Pfusch am Bau ist keine Seltenheit.	35
Geräuschvoll zog sie an Hebeln und Schaltern.	45
Ein Karatekämpfer wendet nie denselben Trick zweimal an.	56
Der Befehl ist von Oberst Baumann genehmigt.	44
Man kann mit dem Fahrrad bis Wilhelmshaven fahren	49
Wir alle wissen, was kurz darauf folgte.	40
Menschen mit Asperger-Syndrom haben Schwierigkeiten, Sarkasmus zu erkennen.	75
Mittlerweile wird es schon um vier Uhr dunkel.	46
Das heißt, die Schnittmenge ist die leere Menge.	48
Keine Antwort ist auch eine Antwort.	36
Wackelpudding schwabbelt immer so.	34
Waschkeller sollten gut belüftet werden, damit es nicht zu Schimmelbildung kommt.	81
Seine egozentrische Persönlichkeit macht es mir nicht leicht.	61
Wieso seid ihr alle so sensationsgeil?, fragte Fiona vorwurfsvoll.	66
Gegen den Sturm sind sie gewappnet, aber nicht gegen die Flut.	62
Interessierte Zuhörer kann ich an meine Kollegen an der FH verweisen.	69
Wenn es glitzert, muss es wertvoll sein.	40
Dem Pluto wurde die Rolle als Planet aberkannt.	47
Das Problem ist bekannt, nur über Ausmaß und Relevanz herrscht Uneinigkeit.	75
Eine Zivilperson wurde im Kreuzfeuer getötet.	45
Stell dich mal auf die Waage.	29
Auch heute sind wieder tausende Polizisten im Einsatz, um das Nordderby FC St. Pauli gegen Hansa Rostock zu sichern.	116
Wir wissen alle nur zu gut, wohin das führt.	44
Du musst dich für eines entscheiden, gibt Edith vor.	52
Einhundert Dezibel, das ist so laut wie ein Presslufthammer.	60
Was läuft heute Abend im Kino?	30
Finn absolviert sein Referendariat an einer Schule mitten im Ghetto.	68
Wie findest du die Vorlesungen bei Professor Diercke?	53
Der Zug hält aber nicht am Hauptbahnhof, sondern in Kassel-Wilhelmshöhe.	72
Einer schneidet durch, der andere sucht aus.	44
Den Aspekt hat man bei der Planung einfach ignoriert.	53
Für die einen eine Heldentat, für die anderen eine Todsünde.	60
Zu meinen Lesezeichen hinzufügen.	33
Wie lassen sich Déjà-vus erklären?	34
Die Stadt Luxemburg ist die Hauptstadt von Luxemburg.	53
Haben wir noch Tomatensoße?	27
Das Sekretariat ist direkt neben dem Haupteingang.	50
Es hat geschneit!	17
Dieses Lernpensum ist auf Dauer nicht auszuhalten.	50
Mach gefälligst die Tür zu.	27
Wie viel wiegst du?	19
Algier ist die Hauptstadt von Algerien.	39
Schöne Grüße von Bernhard!	26
Muss ich in Gelsenkirchen umsteigen?	36
Es gibt nur wenige sichere Wege durch den Sumpf.	48
Erzählen Sie auch anderen von Common Voice!	43
Flughäfen sind häufig überdurchschnittlich gut an das Verkehrsnetz angebunden.	78
Viele Kliniken haben mit multiresistenten Keimen zu kämpfen.	60
Wir sind hier mitten in der Uckermark.	38
Bereits zwölf Mal ist er dem Tod von der Schippe gesprungen.	60
Die Doppelhelix ist ein essenzieller Baustein für das Leben, wie wir es kennen.	79
Das Silo ist fast voll.	23
Wir sollten dringend mal lüften.	32
Zum Schluss noch eine Frage mit der Bitte um eine kurze und knackige Antwort.	77
Wir sind einem Mythos auf der Spur.	35
Er behauptet, er wurde von Außerirdischen gekidnappt.	53
Martina lackiert sich die Nägel.	32
Da ist noch Pfand drauf, also nicht kaputt machen.	50
Finn, reichst du mir bitte den Nudelsalat?	42
Findest du dich allein in Braunschweig zurecht?	47
Der Straßenbahnführer bimmelte sich den Weg frei.	49
Magnetische Felder sind quellenfrei.	36
Den Kindern hat er eine Wasserpistole mitgebracht.	50
Er wird per internationalem Haftbefehl gesucht.	47
Gewöhne dir endlich mal an, deinen Arbeitsplatz sauber und ordentlich zu hinterlassen, schnauzte Franz ihn an.	110
Pia zog ihre Aussage nun doch zurück.	37
An einem Stand werden Waffeln verkauft, um die Vereinskasse aufzubessern.	73
Vor allem lassen sie sich besser kühlen.	40
Hoffentlich geht der Plan auf.	30
Filme und Computerspiele fressen den meisten Speicherplatz auf der Festplatte.	78
Ist ausgleichende Gerechtigkeit wirklich gerecht?	49
Mit dem Echolot entdeckten sie eine Fahrrinne, die auf der Seekarte nicht eingezeichnet war.	92
Hier sind wir nicht mehr zuständig.	35
Allerdings, erklärte er mit bedeutungsvoller Miene.	51
Im Prinzip schon, aber die Ausprägung ist individuell unterschiedlich.	70
Sie will den Bestellvorgang abschließen.	40
Spanne uns nicht so auf die Folter!	35
Seine Olle hat ein Arschgeweih.	31
Danke, gleichfalls.	19
Das habe ich nicht verstanden.	30
Und schon wieder muss ich die Kassette umdrehen.	48
Die Spülmaschine ist fertig.	28
Im Interview zeigt sich Karoline zuversichtlich.	48
Waldemar zog den Stöpsel.	25
Wir arbeiten Hand in Hand mit denen.	36
Das Ding ist völlig zerknittert.	32
Was findet sie an dem Kerl so toll?	35
In der Dunkelheit sehen wir unschärfer und farblos.	51
Er wurde in Remscheid geboren 	30
Heiß laufende Trommelbremsen neigen zur dauerhaften Verformung.	63
Die Beleuchtung ist mir zu grell.	33
Beim Umfüllen ist einiges danebengegangen.	42
Hat mir Theo in letzter Zeit eine E-Mail geschrieben?	53
Vor dem Kindergarten steht eine alte Kastanie.	46
Schau mal in der Legende nach.	30
Wir können noch einen weiteren Term eliminieren.	48
He, es ist Rot!	15
Damit ist der Start schon einmal geglückt.	42
Mozilla Firefox beenden.	24
Jim ist Atheist.	16
Krähen entwickeln erstaunlich intelligente Strategien zur Problemlösung.	72
Hört euch die weisen Worte meines Freundes Leon an!	51
El Aaiún ist die Hauptstadt der Westsahara.	43
Mit mäßigem Interesse überflog Vincent die Schlagzeilen.	56
Es nützt nichts, den Kopf in den Sand zu stecken.	49
In Videospielen zielt man auf den Kopf, in der Realität auf den Torso.	70
Wann war der letzte Ölwechsel?	30
Diese Übung stärkt vor allem die Bauchmuskeln.	46
Thimphu ist die Hauptstadt von Bhutan.	38
Gerrit erinnerte sich daran, dass er einst einen Eid geschworen hatte.	70
Was heißt das auf Ladinisch?	28
Ein Kumpel von mir kommt morgen aus dem Gefängnis frei.	55
Bei einer Zeugenbefragung muss man die Fragen so wenig suggestiv wie möglich stellen.	85
Kann man von München bis Jena laufen?	37
Schneeketten sind in Städten nur sehr selten nötig.	51
Pass auf, ich gebe dir meine Handynummer, dann kannst du mich später anrufen.	77
Durch einen elektrisierten Weidezaun ist die Koppel begrenzt.	61
Georgetown ist die Hauptstadt von Guyana.	41
Thorsten stockte der Atem.	26
Victoria ist die Hauptstadt der Seychellen.	43
Haben wir noch genügend Rohstoffe?	34
Wenn man schnell fährt, ist man von Magdeburg nach Saarbrücken nicht lange unterwegs	84
Die schwache Wechselwirkung beeinflusst, welche Atomkerne stabil sind.	70
So ist der natürliche Lauf der Dinge.	37
Ich sehe was, was du nicht siehst und das ist gelb, steht vor der Tür und wird gleich klingeln.	95
Da haben wir den Salat.	23
Innerhalb weniger Wochen hat sie bereits ein umfangreiches Netzwerk aufgebaut.	78
Von mir aus spricht nichts dagegen.	35
Mit so schweißnassen Händen hat man einfach keinen Halt.	56
Dieses Kunstwerk ist mehr als nur ein Bild.	43
Lukas kommt langsam in den Stimmbruch.	38
Weil die Transportsicherung nicht entfernt wurde, rumpelt und wandert die Waschmaschine beim Schleudern.	104
Für mehrere Stunden sogar.	26
Der Kerl macht einen kognitiv überforderten Eindruck.	53
Oder dass an der Sternwarte Sterne gewartet werden.	51
Wollt ihr einzeln oder zusammen bezahlen?	41
Brauche ich einen Schirm?	25
Kennen Sie schon unser Premium-Plus-Sparpaket?	46
In der Seitenansicht wurde es auch Doreen klar.	47
Quito ist die Hauptstadt von Ecuador.	37
Wo sammelst du Altglas?	23
Allerdings.	11
Mit der Funzel kann man doch nichts erkennen.	45
Die Kobaltmine ist vor Jahrzehnten aufgegeben worden.	53
Sind Sie sicher, dass Sie kein Diesel getankt haben?	52
Von der Route entfernen.	24
Die vier größten Städte Chinas sind Shanghai, Peking, Guangzhou und Shenzhen.	77
Sind sie nicht vor allem unnötiger Elektromüll?	47
Aus Schiffslänge und Form der Nase lässt sich die mögliche Höchstgeschwindigkeit berechnen.	91
Wir brauchen einen größeren Löffel.	35
Komm du erst mal in mein Alter!	31
Halten Sie sich einfach an unsere Richtlinien.	46
Irgendwie habe ich hier überhaupt keinen Empfang.	49
Die Erweiterung des Gebäudes wurde von Anfang an geplant.	57
Kanntest du das Gedicht schon?	30
Mein Gott, ist das Reißverschlussverfahren wirklich so schwer?	62
Hilf mir bitte beim Schälen der Kartoffeln.	43
Der Becher ist nicht spülmaschinenfest.	39
Der Kopf war an den Seiten kahl geschoren, die anderen Haare waren dafür umso länger.	85
Um den Verletzten von potenziellen Gaffern abzuschirmen, bildeten die Feuerwehrleute eine menschliche Mauer.	108
Es ist besorgniserregend, wie viele Kinder heutzutage fettleibig sind.	70
Ich muss mal wieder zum Frisör, bekundete Lars selbstkritisch nach einem Blick in den Spiegel.	94
Reiß dich zusammen!	19
In der Stadt gibt es nur zwei Möglichkeiten, den Fluss zu überqueren.	69
London ist die Hauptstadt des Vereinigten Königreichs.	54
Wir stecken in einem Dilemma.	29
Der Motor ist im Heck verbaut.	30
Meine Reisepläne anzeigen.	26
Die Braut muss den Strauß rückwärts in die Menge werfen.	56
Die Frikadellen sind angebrannt.	32
Reinhold hat einen richtig dicken Oschi aus dem Teich gezogen.	62
Warum hängen die Fahnen auf Halbmast?	37
Gute Nacht.	11
Willkommen im Club!	19
Aber was heißt das im Klartext?	31
Panama-Stadt ist die Hauptstadt von Panama.	43
So kann es nicht weitergehen.	29
Diese Außenwirkung hält Atomkerne zusammen.	43
Alexandra hört das Lied seit zwei Stunden in Dauerschleife.	59
Ventilator einschalten.	23
Das tiefe Brummen ist charakteristisch für Dieselmotoren.	57
MetaGer ist die wohl bekannteste deutsche Meta-Suchmaschine.	60
Du hast eine Zecke am Rücken.	29
Motorräder müssen laut knattern, damit sich der Fahrer wohlfühlt.	65
Der Verkäufer kritzelte irgendwas auf das Gerät, dass ihm hingehalten wurde.	76
An der Oase machten sie Halt und ließen die Kamele ihre Höcker füllen.	70
Um schnell Muskeln aufzubauen, ernährt Willi sich übertrieben eiweißreich.	74
Nachbar Krause beschwerte sich über den vom Balkon gefallenen Kaktus.	69
Zum Fahrplanwechsel im Dezember werden regelmäßig die Preise erhöht.	68
Die Truppen ziehen sich zurück.	31
An der örtlichen Schule werden die Fünftklässler nach alter Tradition als Sextaner bezeichnet.	94
Marcel via WhatsApp anrufen.	28
Halt die Backen.	16
Wörterbuch öffnen!	18
Schwamm drüber.	15
Selbst schuld, dachte er und konnte seine Schadenfreude kaum verbergen.	71
Auf dem Griff sind Runen eingraviert, deren Bedeutung Sandro nicht bekannt sind.	80
Seien die Mengen weiterhin paarweise disjunkt.	46
Wie warm wird es heute?	23
Am Freitag will die Geschäftsführung Bilanz ziehen.	51
Bitte füttern Sie die Wildschweine nicht!	41
Moskau war die Hauptstadt der Sowjetunion.	42
An welcher Autobahnabfahrt muss ich die Autobahn verlassen, wenn ich nach Baden-Baden möchte?	93
Achim achtet neuerdings auf seine Ernährung.	44
Zu meiner Geburtstags-Wunschliste hinzufügen.	45
Die Präambel ist vom Präsidenten höchstpersönlich verfasst und unterschrieben.	78
Michaela kann endlich offen über das Erlebte sprechen.	54
Für den Spendenlauf suchen die beiden noch einen Sponsor.	57
Und ab geht die Post!	21
Wenn man Kindern schon früh Geschichten vorliest, hilft es ihnen beim Spracherwerb.	83
Schwierige Sudokus lassen sich nicht mehr mit so simplen Algorithmen lösen.	75
Ach, das ist ja sympathisch.	28
Der Lappen war bereits so ölgetränkt, dass alles, was man damit abwischte, nur noch schmutziger wurde.	102
Kommt er auch aus Leverkusen?	29
Wenn auf Bilderkennung trainierte neuronale Netze träumen, erzeugen sie kunstvolle Bilder.	90
Die Stadt war einst sehr berühmt für ihre jährlichen Feste.	59
Beim Soundcheck kümmert sich Adrian um die Tontechnik.	54
Wie viel Gepäck man mitnehmen darf, hängt von der Fluggesellschaft ab.	70
Vorher muss noch ein Vertrag ausgehandelt werden.	49
Habt ihr euch das auch gut überlegt?	36
Nach der Sesamstraße kommt das Sandmännchen.	44
Der Gesetzesentwurf ist eine Mogelpackung.	42
Die schmutzigsten Sachen kommen zuletzt ins Wasser.	51
Nur Transversalwellen haben eine Polarisation.	46
Niklas warf sich ein Bettlaken über und spielte Gespenst.	57
Seit seinem Unfall im Alter von fünfundzwanzig Jahren ist der ehemalige Turmspringer querschnittsgelähmt.	105
Ausländer bekommen immer den Eindruck vermittelt, Deutschland bestünde nur aus Bayern.	86
Der Pazifische Ozean wird auch Pazifik genannt.	47
Sie hört den Song rauf und runter.	34
Jetzt, wo ich meine Note weiß, hätte ich noch eine Frage.	57
Man wächst mit seinen Aufgaben.	31
Kannst du mich in Passau abholen?	33
Beim Schiffe versenken verfügt jeder Spieler über vier U-Boote, drei Kreuzer, zwei Zerstörer und ein Schlachtschiff.	116
Martina geht tatsächlich jeden Sonntag in die Kirche.	53
Bei diesem Feuerlöscher handelt es sich um einen Pulverlöscher.	63
Sie liebkoste ihn.	18
Diesen Gesichtsausdruck kenne ich von deiner Schwester.	55
Du bist spät dran.	18
Normal ist eine Körpertemperatur von durchschnittlich sechsunddreißig Komma acht Grad.	86
Im medizinischen Bereich ist es um die IT-Sicherheit sehr schlecht bestellt.	76
Mit eurer Gleichgültigkeit habt ihr uns das alles erst eingebrockt, schimpfte Timo.	83
Der einzige Lichtblick war das gute Essen, fand Judith.	55
Andorra la Vella ist die Hauptstadt von Andorra.	48
Der nächste Zug nach Frankfurt geht in einer Stunde und dreißig Minuten	71
Weshalb möchtest du nach Bergheim?	34
Vanessa ist noch nicht hundertprozentig fit.	44
Das sagt meine Nichte auch immer.	33
Sehr verehrte Fluggäste, machen Sie sich auf Turbulenzen gefasst.	65
Man kann Karotten auch roh essen.	33
Letztere werden zum Beispiel in Mofas, Rasenmähern und Kettensägen verbaut.	75
Als es im späten September noch einmal richtig warm wurde, schmolzen die Weihnachtsmänner aus Schokolade in den Regalen.	120
Klettern hat auch viel mit Angstüberwindung zu tun.	51
Funktionale Programmierung ist nicht so mein Ding, räumte Melvin ein.	69
Ohne Murren ließ Jeanette die Prozedur über sich ergehen.	57
Ich will heute Abend ins Kino gehen.	36
Am einfachsten löst man das Problem, indem man es in mehrere kleine Teilprobleme spaltet.	89
Wir wurden Zeugen eines fulminanten Naturschauspiels.	53
Weitermachen, bitte.	20
Versuche ja nicht zu fliehen!	29
Fährst du mit dem Auto nach Görlitz?	36
An der Rennbahn gibt es eine eigene Haltestelle.	48
Es sind nicht beide Lungenflügel gleich wichtig.	48
Wir sind weltweit führend in unserer Branche.	45
Mach's besser.	14
Riga ist die Hauptstadt von Lettland.	37
Gerade als Frau muss das eine ziemliche Umstellung sein.	56
Diese ganzen Logikfehler in der Handlung sind doch offensichtlich!	66
Linda führt ein Doppelleben.	28
Marina bevorzugt Schuhe mit Noppen.	35
Der Zugang zum Keller ist nun fest verriegelt.	46
Der Flug wurde annulliert.	26
Aber ich hätte gerne eine Flasche ohne Kohlensäure.	51
Statt Kommata kann man auch Kommas sagen.	41
Was heißt das auf Polnisch?	27
Der Unterschied zwischen Tomographie und Projektion lässt sich am einfachsten grafisch erklären.	96
Der Auftritt erinnerte eher an den Musikantenstadl.	51
Können Sie den Motor bitte für mich anlassen?	45
Nun zum Inhalt.	15
Die Internationale Raumstation ist das größte künstliche Objekt im Erdorbit.	76
Das Moment berechnet sich als Kreuzprodukt von Radius und Kraft.	64
So drastisch würde ich es nicht ausdrücken.	43
Denken Sie noch mal darüber nach, wer wirklich Ihre Zielgruppe ist.	67
Manchmal ist es schlauer abzuwarten.	36
Hat sich jetzt jeder in die Liste eingetragen?	46
Im Magen wird sowieso alles gemischt.	37
Der Chef kündigt die größte Rückrufaktion der Firmengeschichte an.	66
Was heißt das auf Finnisch?	27
Dadurch kann ein höheres Drehmoment übertragen werden und es entsteht weniger Lärm.	83
Robin benimmt sich wie ein Elefant im Porzellanladen.	53
Ende August ist die Ostsee schön warm.	38
In Kontakt mit anderen Menschen zu bleiben, senkt das Risiko, an Demenz zu erkranken.	85
Wir treffen uns um viertel vor zwölf.	37
Aber was bewirkt der Boykott wirklich?	38
Lass uns noch die Waffenkammer besichtigen.	43
Das ist einer meiner besten Männer.	35
Die roten Zahlen gehen vor allem auf die Strafzahlungen an den Konkurrenten zurück.	83
Gegen eine Gruppe von drei Erwachsenen, die noch dazu bewaffnet sind, hat man als einzelner keine Chance.	105
Clara hat schon längst auf Durchzug geschaltet.	47
Kommt man mit der Drehleiter wirklich bis ins oberste Stockwerk?	64
Woanders wird sie nicht mehr gebraucht.	39
Selbst für den erfahrensten Chirurgen ist der Tumor eine knifflige Herausforderung.	83
Sobald das Bimetall abkühlt, schließt sich der Stromkreis wieder.	65
Zu Ihren Stärken gehören Teamfähigkeit und Durchsetzungsvermögen.	65
Haben wir noch Bier?	20
Einen Energieverbraucher wie das Gehirn kann sich nur leisten, wessen Nahrungsversorgung sichergestellt ist.	108
Besserung ist nicht in Sicht.	29
Wenn man genügend Konserven auf Lager hat, kann man das kompensieren.	69
Bei solchen Temperaturen können giftige Dämpfe entstehen.	57
Katharina ist eine Petze.	25
Schließlich entschloss Hugo sich, einen Brief zu verfassen.	59
Eine Kampagne soll ihn diskreditieren, damit ihm niemand mehr glaubt.	69
Die Kräuterbutter ist selbst gemacht, stimmt's?	47
Habe ich noch Sahne?	20
Nach erneuten Übergriffen werden Rufe nach Konsequenzen laut.	61
Ein Kind aus der Klasse ist versetzungsgefährdet.	49
Sven hat einen Filmriss.	24
Der Wicht zitterte an allen Gliedern.	37
Die ganze Szene ist einfach nur albern.	39
Was hätte ich denn sonst machen sollen?	39
Die Urne darf nicht geöffnet werden, bis die Auszählung beginnt.	64
Überlegen Sie sich eine adäquate Lösung!	40
Das Holz war sorgfältig zum Trocknen aufgeschichtet.	52
Der Jupiter ist der größte Planet des Sonnensystems.	52
Wegen Sturmtief Xaver fällt heute die Schule aus.	49
Im Präsidium angekommen, setzte Kommissar Walter sich an seinen Schreibtisch.	77
Anja kann sich an nichts mehr erinnern.	39
Einen Moment, ich stelle Sie durch.	35
Ist der Plan auch wirklich gut durchdacht?	42
Die Winkelhalbierende unterteilt das Winkelfeld in zwei deckungsgleiche Teile.	78
Können Sie den Täter beschreiben?	33
Auf der Retina gibt es einen blinden Fleck.	43
Schmatzend verschlang er die gesamte Portion innerhalb kürzester Zeit.	70
Kruse legt den Finger in die Wunde.	35
Nach viel Überzeugungsarbeit bekam Jakob seine Gehaltserhöhung.	63
Mehr oder weniger das ganze Volk wurde davon abhängig.	54
Als Populist muss man eine einfache Sprache sprechen, die jeder versteht.	73
Bitte die Katze streicheln.	27
Ich weiß gar nicht, wie man die Nebelschlussleuchte einschaltet, gab Hanna zu.	78
Kannst du mir aus dem Stegreif sagen, wer Rosa Luxemburg war?	61
Was seid ihr denn für Freaks?	29
Am sechsten Dezember kommt der Nikolaus.	40
Wo ist das Auto?	16
Dieser neumodische Kram funktioniert doch sowieso nie.	54
Zum Löschen des Accounts genügt eine formlose Mail.	51
Die Sonne wird die Erde eines Tages verschlingen.	49
Mit dem würde ich nicht gerne allein in einem Raum sein.	56
Es ist eine Lithium-Knopfzelle mit drei Volt.	45
Die vier Takte heißen ansaugen, verdichten, arbeiten und ausstoßen.	67
Was läuft falsch in diesem Land?	32
Du bist der einzige, der mir jetzt noch helfen kann.	52
Der Mann macht es falsch vor, aber wir warten auf Grün.	55
Die Zentrale Dienstvorschrift ist nicht in allgemeinverständlicher Sprache gehalten.	84
Christopher sieht sich in seiner Ehre verletzt.	47
Bei der japanischen Kampfkunst Aikido geht es primär um Verteidigung.	69
Andre werde ich bestimmt nicht einladen.	40
Der Ebola-Patient ist bereits auf der Quarantänestation.	56
Der Strahl wird in kleinste Partikel zerstäubt.	47
Ob ich den Code je in seiner vollen Tiefe durchdringen werde, erscheint fraglich.	81
Unser Ziel ist nicht weniger als die Ausrottung des Virus.	58
Was du heute kannst besorgen, das verschiebe nicht auf morgen.	62
Gibt es dafür eine politisch korrekte Bezeichnung?	50
Nimmt man eckige oder geschweifte Klammern?	43
Um aus wenig Hubraum noch mehr Leistung herauszukitzeln, hat man Turbolader erfunden.	85
So sind die Schwaben.	21
Meine Lieblingsfarbe ist schwarz, sagte Lola.	45
Sehen wir uns nachher beim Handballtraining?	44
Irgendwie habe ich das Gefühl, dass Sie mir nicht die Wahrheit erzählen.	72
Der Feuerwehrmann warf noch schnell einen prüfenden Blick auf die Druckanzeige, bevor er im Haus verschwand.	108
Wir können nicht auf alle Befindlichkeiten Rücksicht nehmen.	60
Man kann das Additionstheorem auch umgekehrt anwenden.	54
Taxis dürfen in zweiter Reihe halten.	37
Dem Kamm fehlten schon einige Zacken.	37
Nordrhein-Westfalen ist ein krasser Gegensatz dazu.	51
Der Datenschutz ist gewährleistet.	34
Die Steine sind in einem Kreis angeordnet und in der Mitte steht ein Springbrunnen.	83
Der Schlick stellt für unseren Jeep durchaus ein Hindernis dar.	63
Dort können Sie die Bank nicht hinstellen, weil Sie sonst den Notausgang versperren.	84
Wenn nach einigen Tagen oder Wochen die Wanderröte einsetzt, sollte man zum Arzt.	81
Mein Auto springt nicht mehr an.	32
Wie handhabt man das in der ambulanten Pflege?	46
Was läuft heute im Kino?	24
Selbstverständlich übernehmen wir die Kosten für An- und Abfahrt.	65
Darauf gebe ich dir mein Wort.	30
In verschnörkelten Buchstaben ziert der Name die Seiten des Drachenboots.	73
Zeig mir mal deinen Zauberstab!	31
Autos mit manueller Schaltung kann man dann noch anschieben.	60
Jetzt fängt es doch tatsächlich an zu hageln.	45
Lass uns alles abfackeln.	25
Michelle stieß einen entsetzten Schrei aus.	43
Buchhandlung Lupe hier, schönen guten Tag.	42
Sie möchte nach Nürnberg fahren	31
E-Mail ist zwar kostenlos, geholfen wird dir aber nur am Telefon.	65
Ein Schelm, wer Böses dabei denkt.	34
Auf Boje einhundertneunundvierzig ist ein Sensor ausgefallen.	61
Manuela macht keinen Hehl daraus, dass sie von dem Kompromiss nicht viel hält.	78
Keine dieser Behauptungen lässt sich unabhängig überprüfen.	59
Emma hat sich den Stundenplan in die Federtasche gelegt.	56
Anna, weißt du wo Charlotte ist?	32
Kim arbeitet ehrenamtlich beim Roten Kreuz.	43
Die Reaktion des Publikums wurde natürlich vor der Sendung eingeübt.	68
Arne hat sich im Ton vergriffen.	32
Die Koreaner springen nun auch auf diesen Zug auf.	50
Mit seinem braunen Mantel war der Herr im Straßenverkehr schlecht zu sehen.	75
Benutzer, die sich gezielt für diesen Browser entscheiden, legen auf andere Dinge wert.	87
Suche Zugverbindungen nach Hannover.	36
Hast du noch was von dem Spray?	31
Koste es, was es wolle!	23
Ich lasse mir nicht von anderen vorschreiben, ob ich einen Minirock tragen darf.	80
Funafuti ist die Hauptstadt von Tuvalu.	39
Achtung Boss, die Bullen sind im Anmarsch.	42
Bist du in einer schlagenden Studentenverbindung?	49
Mir ist nicht zum Scherzen zumute.	34
Auch Passivrauchen ist ungesund.	32
Jedenfalls wenn man reich war.	30
